"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1938033938930479274","Fri Jun 27 02:15:19 +0000 2025","0","@DedynurPalakka Terima kasih abg ku IKN adalah simbol NKRI yg mandiri","1938420848341488015","","DedynurPalakka","in","","0","0","0","https://x.com/undefined/status/1938420848341488015","1926282296241307648",
"1938419791448117492","Fri Jun 27 02:11:07 +0000 2025","198"," Pagar laut Tangerang adalah proyek utang budi Jokowi ke Aguan karena Aguan telah memberikan kontribusi untuk IKN #KembalikanIbuKotaKeJakarta #KembalikanIbuKotaKeJakarta https://t.co/xhZbFzjXVq","1938419791448117492","https://pbs.twimg.com/ext_tw_video_thumb/1938419739648524289/pu/img/uRpE-JbUR0LkUD_R.jpg","","in","","0","8","131","https://x.com/undefined/status/1938419791448117492","1629530059265703938",
"1938419658555851067","Fri Jun 27 02:10:35 +0000 2025","0","DPRD Penajam dan Kukar berharap kompensasi penyerahan aset ke IKN https://t.co/v9uFBV3nXj https://t.co/XKRxRySaWW","1938419658555851067","https://pbs.twimg.com/media/GuamZa9bEAAqj-H.png","","in","","0","0","0","https://x.com/undefined/status/1938419658555851067","1482999200988434435",
"1938416999190958460","Fri Jun 27 02:04:36 +0000 2025","67","@ARSIPAJA Lalu proyek MBG mobdin IKN apa terus berjalan walau memboroskan anggaran?","1938418153224085947","","ARSIPAJA","in","","0","0","1","https://x.com/undefined/status/1938418153224085947","173407719",
"1938416936645497235","Fri Jun 27 01:59:46 +0000 2025","312"," IKN sekarang jadi tempat tinggal . . jangkrik! IKN sungguh hijau karena ilalang rumput liar dan tumbuhan lainnya. #KembalikanIbuKotaKeJakarta Padahal biaya perawatan 1 4 T per bulaaaaannnn #KembalikanIbuKotaKeJakarta https://t.co/8jlEBiYpih","1938416936645497235","https://pbs.twimg.com/ext_tw_video_thumb/1938416863610101760/pu/img/wn9Na9UTklC9I1Kq.jpg","","in","","4","12","187","https://x.com/undefined/status/1938416936645497235","1629530059265703938",
"1938416500509155532","Fri Jun 27 01:58:02 +0000 2025","1","Gw setidaknya msh bs paham dikit. MBG= memastikan gizi seluruhnya merata. Danantara= klo kata Bang Ferry cara ekstrim menyelamatkan ekonomi. IKN= Jakarta skrg udh bs dibilang ga layak klo mau perbagus harus gusur byk. Stafsus + Policetube= ini pure kebodohan aja","1938416500509155532","","","in","","0","1","0","https://x.com/undefined/status/1938416500509155532","272846189",
"1938415018971959670","Fri Jun 27 01:55:51 +0000 2025","2","@icedcamarel jalan kuching ikn bakar banjir mat teh keramat","1938415952971870367","","icedcamarel","in","","0","1","0","https://x.com/undefined/status/1938415952971870367","1237316938818183174",
"1938247367175840068","Fri Jun 27 01:53:19 +0000 2025","1","@STresnowati1 Daannn....Jokowi punya tol punya irigasi punya bandara punya kota ikn punya infrastruktur lain...semua memakai fasilitas itu diminta bayar...bansos yg masuk perut orang miskin disuruh bayar....pikiran ngawur dan keblinger","1938415313282072711","","STresnowati1","in","","0","1","1","https://x.com/undefined/status/1938415313282072711","2319266375",
"1938217555577212982","Fri Jun 27 01:44:23 +0000 2025","0","@nicholasmartua hehe canda aja master. ga jelas banget IKN kita ini.","1938413066980626772","","nicholasmartua","in","","0","0","0","https://x.com/undefined/status/1938413066980626772","1471082246232686592",
"1938408141760364733","Fri Jun 27 01:37:04 +0000 2025","0","Wow..masih untung ada kadrun yang selalu siap membantu NKRI mkanya buzzeRP n projo selalu berbaik sangka kpada mereka spya IKN juga dibangunkan dari mati surinya..","1938411225119093173","","NurdinTeun43682","in","","0","0","0","https://x.com/undefined/status/1938411225119093173","1829401555327688704",
"1938410729759277155","Fri Jun 27 01:35:06 +0000 2025","0","IKN Resmikan Proyek Rp313 M akan Bangun Pasar hingga Ruang Hijau https://t.co/vdzus5mDp6","1938410729759277155","","","in","","0","0","0","https://x.com/undefined/status/1938410729759277155","1318854352069554177",
"1938405169479500242","Fri Jun 27 01:25:32 +0000 2025","12","@Yoechan_ @DolfieOtay @baronko_cole @b3l4h4nh4t1ku_ @TukuQ_86300 @A5l1n9_4la_m_ @ArdieSuhardi321 @OktermanLkmn @se_raden997370 @PahetKopi28207 @FreeStranger13 @secr3thm4nz56 @4nw4r__84 @C1ntaT4nahA1r3_ @Anto1157 @perangutan23 @Udinsam_dua @Darmara02177184 @sampalle @bale_imut @Al355555 @NunutUswatun @Sumanto59653397 @RENIEKA2012 @Amans4 @Enggang_Kaltim @dankelha @KiYang4343 @toniwahyudi21 @NawawiAlMaroni @RusdiridwanS @abah_mumtaz @dewimajid4 @syeifm @MentriGoblok35 @OdriSeva @irawanjayakarta @FitraYouse @FR33D0ML4ND #KembalikanIbuKotaKeJakarta #KembalikanIbuKotaKeJakarta @InonkIskandar88 @ILHAM2504 @Yak_An5 @Ccindydd86Cindy @Br0m0c0r4hC4we2 @ade_rusmaya @sumpanto @Andi00583950 @br2_joan @zal_4d3k @Atiiiiiiiiiihhh 8. Aguan investasi di IKN krn perintah presiden https://t.co/4dEXRleDsp","1938408323633844319","https://pbs.twimg.com/ext_tw_video_thumb/1938408293791371264/pu/img/EXE6RlZ3Ty6KUElU.jpg","BelengBeleng687","in","","0","1","11","https://x.com/undefined/status/1938408323633844319","1629061896816177152",
"1938405169479500242","Fri Jun 27 01:24:21 +0000 2025","14","@Yoechan_ @DolfieOtay @baronko_cole @b3l4h4nh4t1ku_ @TukuQ_86300 @A5l1n9_4la_m_ @ArdieSuhardi321 @OktermanLkmn @se_raden997370 @PahetKopi28207 @FreeStranger13 @secr3thm4nz56 @4nw4r__84 @C1ntaT4nahA1r3_ @Anto1157 @perangutan23 @Udinsam_dua @Darmara02177184 @sampalle @bale_imut @Al355555 @NunutUswatun @Sumanto59653397 @RENIEKA2012 @Amans4 @Enggang_Kaltim @dankelha @KiYang4343 @toniwahyudi21 @NawawiAlMaroni @RusdiridwanS @abah_mumtaz @dewimajid4 @syeifm @MentriGoblok35 @OdriSeva @irawanjayakarta @FitraYouse @FR33D0ML4ND @SayRi31180709 #KembalikanIbuKotaKeJakarta #KembalikanIbuKotaKeJakarta @omo_sugema6 @Im00568047 @JaeKodok @M4kzulkanR3z1m_ @Syam42933824 @ArtonArton6 @SangSenja001 @AnakBawang199 @AkhmadDimyati13 @Sojoy58024020 7. Ratusan investor IKN itu pepesan kosong https://t.co/jnmzNo3t0W","1938408024202420255","https://pbs.twimg.com/media/GuabtwkbMAA9Odg.jpg","BelengBeleng687","in","","0","1","12","https://x.com/undefined/status/1938408024202420255","1629061896816177152",
"1938405169479500242","Fri Jun 27 01:18:41 +0000 2025","12","@Yoechan_ @DolfieOtay @baronko_cole @b3l4h4nh4t1ku_ @TukuQ_86300 @A5l1n9_4la_m_ @ArdieSuhardi321 @OktermanLkmn @se_raden997370 @PahetKopi28207 @FreeStranger13 @secr3thm4nz56 @4nw4r__84 @C1ntaT4nahA1r3_ @Anto1157 @perangutan23 @Udinsam_dua @Darmara02177184 @sampalle @bale_imut @Al355555 @NunutUswatun #KembalikanIbuKotaKeJakarta #KembalikanIbuKotaKeJakarta @Sumanto59653397 @RENIEKA2012 @Amans4 @Enggang_Kaltim @dankelha @KiYang4343 @toniwahyudi21 @NawawiAlMaroni @RusdiridwanS @abah_mumtaz 3. IKN mangkrak jadi wisata bebek https://t.co/fFYi4Ojt3N","1938406599875563534","https://pbs.twimg.com/ext_tw_video_thumb/1938406569554870272/pu/img/9Eqzn_E8OlHy2KG0.jpg","BelengBeleng687","in","","0","1","11","https://x.com/undefined/status/1938406599875563534","1629061896816177152",
"1938160319991271855","Fri Jun 27 01:13:03 +0000 2025","0","@ARSIPAJA Buang-buang anggaran doang noh ikn mangkrek ajg","1938405179155747299","","ARSIPAJA","in","","0","0","0","https://x.com/undefined/status/1938405179155747299","1684406061871304707",
"1938393922671161759","Fri Jun 27 00:28:19 +0000 2025","0","Siapa Bilang Mangkrak? IKN Berlanjut ke Tahap II dengan Standar Dunia https://t.co/5T6b8M6u99","1938393922671161759","","","in","","0","0","0","https://x.com/undefined/status/1938393922671161759","1894347683655196672",
"1937793235675750530","Fri Jun 27 00:07:47 +0000 2025","0","@RomeoWalker19 Semoga di sekitar ikn nanti banyak warung tenda atau warung bangunan triplek agar bisa bermanfaat bagi rakyat kecil..","1938388756631114152","","RomeoWalker19","in","","0","0","0","https://x.com/undefined/status/1938388756631114152","1817021125748264960",
"1938380468090728674","Thu Jun 26 23:34:51 +0000 2025","0","mau ke ikn tp gw belum beres beres barang anjg","1938380468090728674","","","in","","0","0","0","https://x.com/undefined/status/1938380468090728674","844557611659755520",
"1937685377739071519","Thu Jun 26 23:28:53 +0000 2025","0","@kompascom Orang yang sakit hati itu apapun yang di tunjukan kebenaran pasti di balik dengan argumen hoax Saudara saya saja masih bekerja di sana kok itu tandanya IKN tetap berjalan","1938378965707854263","","kompascom","in","","0","0","0","https://x.com/undefined/status/1938378965707854263","1245142356124258305",
"1937864144696537217","Thu Jun 26 22:58:50 +0000 2025","0","@DianSandiU @Abuisaae Kalau tak mau dihina tunjukkan sifat mulia longor ! Lo cuma bisa ngebacot doang..ditanya lo diam. 11 T 6000 unit IKN.. lo buat tulisan 3pembelaan di media ","1938371402656354671","","DianSandiU","in","","0","0","0","https://x.com/undefined/status/1938371402656354671","1844159578348584960",
"1937885521843564765","Thu Jun 26 22:49:25 +0000 2025","0","@Pendekar969 @aniesbaswedan Lah tolol lu sndri aja gak dpt manfaat'y dri pmbangunan IKN dpt jabatan d IKN aja kagak dpt properti d IKN aja kagak Kerja aja lu masih ngemis kan tolol..","1938369033986052273","","Pendekar969","in","","0","1","0","https://x.com/undefined/status/1938369033986052273","1593165978761760769",
"1938365077356470642","Thu Jun 26 22:33:42 +0000 2025","0","Mafia proyek bermain! Setelah Hambalang dan IKN Muncul Lagi Proyek Fantastis: Tanggul Laut! https://t.co/1IiwRk5V82","1938365077356470642","","","in","","0","0","0","https://x.com/undefined/status/1938365077356470642","1447863107561287687",
"1937762143912493344","Thu Jun 26 21:31:58 +0000 2025","0","@KangManto123 Begitu denger di IKN langsung diving optimisme gue","1938349543583846651","","KangManto123","in","","0","0","0","https://x.com/undefined/status/1938349543583846651","1099869689381937153",
"1938326407987528181","Thu Jun 26 20:01:18 +0000 2025","0","@ChizzCakeee Di IKN","1938326724561014937","","ChizzCakeee","in","","0","1","0","https://x.com/undefined/status/1938326724561014937","1918816087002812416",
"1938101847149187412","Thu Jun 26 19:57:18 +0000 2025","0","@rizifahr buset jadi IKN ga tuh","1938325717881876564","","rizifahr","in","","0","0","0","https://x.com/undefined/status/1938325717881876564","1861554563259736066",
"1938317583318716603","Thu Jun 26 19:24:58 +0000 2025","0","Jokowi Ungkap Alasan Keppres Pemindahan Ibu Kota ke IKN Belum Terbit https://t.co/W5TevTMiZD","1938317583318716603","","","in","","0","0","0","https://x.com/undefined/status/1938317583318716603","1590871038509735941",
"1937861855084695848","Thu Jun 26 19:13:47 +0000 2025","1","@greenheroes27 @muharafiansyah @zakiberkata Kalo paling gede nya São Paulo sejak jaman dulu dari segala sisi. Rio de Janeiro baru-baru ini berkembangnya tapi itungannya masih jauh dari São Paulo. Rio de Janeiro ibarat Bandung (kota wisata ikonik dengan ekonomi Top 4) / Surabaya (kota terbesar ke-2). Brasília = IKN (tba).","1938314766705107025","","greenheroes27","in","","0","0","0","https://x.com/undefined/status/1938314766705107025","374837817",
"1938298104761155981","Thu Jun 26 18:07:34 +0000 2025","0","beso diajakin ke ikn..","1938298104761155981","","","in","","0","0","0","https://x.com/undefined/status/1938298104761155981","1930349002933055493",
"1938275124345769998","Thu Jun 26 17:36:38 +0000 2025","0","@arbyyysgf tau yg ngerancang bangunan di ikn? nah gue yg bantu pake doa ","1938290319667433848","","arbyyysgf","in","","0","1","0","https://x.com/undefined/status/1938290319667433848","1802562532194033664",
"1938186127665737830","Thu Jun 26 17:11:16 +0000 2025","0","@pocary_s WKWKWKWKWKW kereta terbang itu buatan IKN yang baru","1938283936209322214","","pocary_s","in","","0","0","0","https://x.com/undefined/status/1938283936209322214","1680801869348884481",
"1937394215451066436","Thu Jun 26 17:10:37 +0000 2025","0","@Lana0x1 Gak usah pilih2 antara IKN lapangan kerja atau MBG. Semua penting tinggal prioritasnya jelas. Anak2 sekarang butuh makan sehat juga. Lanjutkan MBG tapi benerin sistem distribusinya.","1938283774141514198","","Lana0x1","in","","0","0","0","https://x.com/undefined/status/1938283774141514198","1736799370824040448",
"1937394215451066436","Thu Jun 26 17:09:22 +0000 2025","0","@Lana0x1 IKN tetep jalan lapangan kerja harus digas tapi gizi anak2 juga jangan dilupain. Semua bisa barengan kok asal anggaran diatur bener. Lanjutkan MBG biar generasi sehat gak cuma mimpi.","1938283458629157012","","Lana0x1","in","","0","0","0","https://x.com/undefined/status/1938283458629157012","2758947843",
"1938182953173176336","Thu Jun 26 16:50:04 +0000 2025","1","@democrazymedia Seperti Bandara Kertajati Woosh IKN &amp; jangan lupa hutang yg menggunung ","1938278600144466381","","democrazymedia","in","","0","0","0","https://x.com/undefined/status/1938278600144466381","716413710",
"1938259596843610187","Thu Jun 26 16:17:44 +0000 2025","0","@sevenstarly ikn suruh pindahin aja ke blok m wkwk","1938270465132536137","","sevenstarly","in","","0","0","0","https://x.com/undefined/status/1938270465132536137","1639836744773414914",
"1938167900617240761","Thu Jun 26 16:17:27 +0000 2025","2","@ternyatakucing @ardisatriawan Iya kan dia para pengikutnya plus sekalian nabi pujaannya tinggal di ikn aja gausah balik","1938270390553587864","","ternyatakucing","in","","0","0","0","https://x.com/undefined/status/1938270390553587864","1414425888091824128",
"1938268814455804156","Thu Jun 26 16:11:11 +0000 2025","0","Pesan Inspiratif Dr. Gilbert Lumoindong untuk Umat Kristiani di IKN https://t.co/CIAqunzQLZ","1938268814455804156","","","in","","0","0","0","https://x.com/undefined/status/1938268814455804156","145847759",
"1938265551148843017","Thu Jun 26 15:58:13 +0000 2025","0","pemerintah bisa bikin ikn mbg dan proyek proyek fantastis lainnya. Mosok ngene ae mikir cik ️ kabeh isok lek pancen onok niat e.","1938265551148843017","","","in","","0","0","0","https://x.com/undefined/status/1938265551148843017","1377076284",
"1938236258737918427","Thu Jun 26 15:43:14 +0000 2025","1","@Chynthia_K Coba tanyain Jokowi KKN dimana ? Pasti jawabannya di IKN.","1938261782554153311","","Chynthia_K","in","","0","0","0","https://x.com/undefined/status/1938261782554153311","1705475303571861504",
"1938258840950346089","Thu Jun 26 15:31:33 +0000 2025","0","Kamu terlalu DKI untuk ak yg IKN","1938258840950346089","","","in","","0","0","0","https://x.com/undefined/status/1938258840950346089","1162934523320918016",
"1937762143912493344","Thu Jun 26 15:25:02 +0000 2025","0","@JustbiyuAjah @KangManto123 akhirnya jd batu nisan IKN yaa...","1938257202458071442","","JustbiyuAjah","in","","0","0","0","https://x.com/undefined/status/1938257202458071442","932033988775964672",
"1938239991030993256","Thu Jun 26 15:00:08 +0000 2025","0","@vampiresunblock Ibukota jadi nya di blok M y bukan di ikn","1938250933148008463","","vampiresunblock","in","","0","0","0","https://x.com/undefined/status/1938250933148008463","473722734",
"1938250522164855155","Thu Jun 26 14:58:30 +0000 2025","0","KATA KARENA SAKIT PUNYA SAKIT ASMA AKUT PARAH JD MENEMANIN MEREKA JD PETUGAS DAN PENGURUS IKN BSK MAU SHOPING FUNITURE DI SANA SEMOGA DAPAT DISKON 2 4 6 J ATAU LEBIH UANG SAPA GA DA BERANI TANYA","1938250522164855155","","","in","","0","0","0","https://x.com/undefined/status/1938250522164855155","1662055001261502471",
"1938250086380867770","Thu Jun 26 14:56:46 +0000 2025","0","DALAM TAHAP PERCOBAAN PEMBUNUHAN TERHADAP CALON ISTRI NYA BERNAMA TOMMY FERRY CIREBON ALDY KINYUN DYLAN EFFENDI PENDY YG BSK TDK LIVE MKSD MEREKA BERDUA MAU NIKAH DAN UDH TUNANGAN MAU TINGGAL DI SINGKAWANG ATAU IKN DINA / DINDA HERAWATY TU KUAT","1938250086380867770","","","in","","0","0","0","https://x.com/undefined/status/1938250086380867770","1662055001261502471",
"1938249891127628260","Thu Jun 26 14:55:59 +0000 2025","0","IKN makin mantap https://t.co/5yjP1uByOC","1938249891127628260","https://pbs.twimg.com/media/GuYMALibEAY4FgF.jpg","","in","","0","0","0","https://x.com/undefined/status/1938249891127628260","1929324777304653824",
"1938033938930479274","Thu Jun 26 14:55:43 +0000 2025","3","@DedynurPalakka Hanya presiden Jokowi yang berani mengambil keputusan besar bagi masa depan Ind. yg lebih baik Ind. Emas thn 2045! Pengambilan saham PT Freeport 51% Nasionalisasi tambang minyak pembubaran HTI FPI pembubaran Petral sarang koruptor pemerataan pembangunan hingga membangun IKN.","1938249824299630844","","DedynurPalakka","in","","0","0","0","https://x.com/undefined/status/1938249824299630844","1506407209370255362",
"1938101847149187412","Thu Jun 26 14:52:19 +0000 2025","0","@rizifahr awkwk ikn ga tuh","1938248969232187607","","rizifahr","in","","0","0","0","https://x.com/undefined/status/1938248969232187607","878445572411097088",
"1937885521843564765","Thu Jun 26 14:50:32 +0000 2025","0","@birowo751 @aniesbaswedan Gw Rakyat Rakyat butuh IKN","1938248519980355799","","birowo751","in","","0","1","0","https://x.com/undefined/status/1938248519980355799","1515365787401293827",
"1938247904613044632","Thu Jun 26 14:48:24 +0000 2025","0","@princessyeoleo Ga jadi di IKN","1938247984036405259","","princessyeoleo","in","","0","1","0","https://x.com/undefined/status/1938247984036405259","1480114167474315265",
"1938247895901475259","Thu Jun 26 14:48:03 +0000 2025","2","Proyek Bandara IKN Sudah Rampung Tinggal Tunggu Beroperasi! Kapan @prabowo berkunjung je IKN? Takut diserang anak2 abah? https://t.co/ztDdjZ714e","1938247895901475259","","","in","","0","0","2","https://x.com/undefined/status/1938247895901475259","1486631613932834819",
"1938247862304887053","Thu Jun 26 14:47:55 +0000 2025","0"," IKN bukan hanya membangun kota tapi membangun peradaban baru. Kami percaya Ibu Kota Nusantara adalah simbol lompatan besar menuju Indonesia Emas 2045. Mari kita dukung bersama demi negeri yang maju adil dan merata. 🇮🇩 #IKN2045 #IndonesiaMaju #NusantaraBaru #DukungIKN https://t.co/qXFa9k5l7R","1938247862304887053","https://pbs.twimg.com/media/GuYKKGoaIAADJKp.jpg","","in","","0","0","0","https://x.com/undefined/status/1938247862304887053","1886251016083136512",
"1938247587188117831","Thu Jun 26 14:46:50 +0000 2025","1","loker area IKN .. wkwk keknya vibesnya masih enak masih belum sepadat bali hmm","1938247587188117831","","","in","","0","0","0","https://x.com/undefined/status/1938247587188117831","1645450022",
"1937885521843564765","Thu Jun 26 14:45:26 +0000 2025","2","@makhluk_62 @aniesbaswedan Memang tidak Ada gunanya IKN buat Lu IKN memang bukan untuk Lu kok...","1938247233931264045","","makhluk_62","in","","0","1","0","https://x.com/undefined/status/1938247233931264045","1515365787401293827",
"1937885521843564765","Thu Jun 26 14:36:16 +0000 2025","0","@TheMusefree @aniesbaswedan Baru balik dari Sana nanti juga ke IKN lagi","1938244929526088144","","TheMusefree","in","","0","0","0","https://x.com/undefined/status/1938244929526088144","1515365787401293827",
"1938244690601779401","Thu Jun 26 14:35:19 +0000 2025","0","DANGO DAN GO GREAT HUANG SAN MOUNTAIN MUSTI NYA KE IKN TP BER?? SOK KETAKUTAN DULU ..BIAR TAMBAH GAIRAH NAEK DISANA JD GAMPANG ..","1938244690601779401","","","in","","0","0","0","https://x.com/undefined/status/1938244690601779401","1662055001261502471",
"1938181063865733289","Thu Jun 26 14:32:20 +0000 2025","0","@xquitavee @DokterTifa @jokowi Sebutin fitnah ap yg d terima Jokowi? 1. Ijasah? Pasti palsu 2. Kerja hebat? Hamburin apbn d ikn 3. Merakyat? Yg d utamakan anakmantu 4. Humble? Dia penjarain bnyk orang 5. Hebat? Dia rusak UU Polri dn KPK Dst nya . Jd Ap hebatnya Jokowi dhul? ","1938243940278538372","","xquitavee","in","","0","0","1","https://x.com/undefined/status/1938243940278538372","1655848158457638912",
"1938243636619313224","Thu Jun 26 14:31:08 +0000 2025","0","SOAL NYA DIA KE IKN KARENA DIA PERGI KE IKN SESUAI JANJI SETIA SUMPAH MATI","1938243636619313224","","","in","","0","0","0","https://x.com/undefined/status/1938243636619313224","1662055001261502471",
"1938232771186725388","Thu Jun 26 14:28:43 +0000 2025","0","@Rizkihadi lebih murah build up kota baru kaya di cina ghost town itu mirip ikn tapi basic industri product jawa ada 150 juta jiwa kalo bisa diefisienkan tentu luar biasa kalo bangun jakarta ? bangun desa ae ada oposisi apalagi jakarta udah milik mafia semua","1938243030508769535","","Rizkihadi","in","","0","1","0","https://x.com/undefined/status/1938243030508769535","1863248580104089600",
"1938242597799268768","Thu Jun 26 14:27:00 +0000 2025","0","Sumber: IKN Pos https://t.co/pAha4HWvXX","1938242597799268768","","","in","","0","0","0","https://x.com/undefined/status/1938242597799268768","749968962717310977",
"1938242438554095923","Thu Jun 26 14:26:22 +0000 2025","0","DINA / DINDA HERAWATY PECINTA WARNA PUTIH DAN GUNUNG DANGO INGIN SEKALI KEPAA PAK PRESIDEN PAK PRABOWO PELAN2 AJA MASK KE SOSIAL MENURUT DIA TOMMY FERRY CIREBON ALDY KINYUN DYLAN EFFENDI PENDY MSK KE IKN DIA YG PAKAI KELUARGA KANDUNG TANSUTIN","1938242438554095923","","","in","","0","0","0","https://x.com/undefined/status/1938242438554095923","1662055001261502471",
"1938158462254649677","Thu Jun 26 14:14:59 +0000 2025","0","@dhynvn @ainascnrrmt Kak serius nanya emang di Kalimantan gaada kereta ya? Meskipun ada pembangunan IKN?","1938239571541762222","","dhynvn","in","","0","2","0","https://x.com/undefined/status/1938239571541762222","1671505031336722432",
"1937837070384529563","Thu Jun 26 14:11:40 +0000 2025","0","@logikakalsehat @hurtlesshealer_ @BudiBukanIntel Alasan preseden itu bukannya mbg ikn yg lu setuju hambur2 tadi? Ya wajar banyak yg jdnya respons kaya gt.","1938238739949785276","","logikakalsehat","in","","0","1","0","https://x.com/undefined/status/1938238739949785276","1660420784064720896",
"1937837070384529563","Thu Jun 26 13:54:41 +0000 2025","0","@logikakalsehat @hurtlesshealer_ @BudiBukanIntel Sama? Konteksnya beda lah kan dari tadi udah consider ikn mbg dan tindakan rafael alun sendiri. Kl enggan ya wajar.","1938234465329025397","","logikakalsehat","in","","0","1","0","https://x.com/undefined/status/1938234465329025397","1660420784064720896",
"1938233173089128775","Thu Jun 26 13:49:33 +0000 2025","0","bjirrrrrr beneran ini mah blok m jadi pengganti ikn","1938233173089128775","","","in","","0","0","0","https://x.com/undefined/status/1938233173089128775","1429051036325482496",
"1938229952132112893","Thu Jun 26 13:36:50 +0000 2025","0","sebagai super hub penghubung kawasan timur dan barat Indonesia. Selain itu Kalteng juga menyampaikan kesiapan dalam mendukung IKN melalui penyediaan SDM berkualitas untuk jangka menengah hingga jangka panjang menuju Indonesia Emas 2045. (3/4)","1938229972231196965","","bappkalteng","in","","0","1","0","https://x.com/undefined/status/1938229972231196965","1677233533889265664",
"1937885521843564765","Thu Jun 26 13:33:02 +0000 2025","0","@Pendekar969 @aniesbaswedan Ikn untuk siapa? Rakyatnggak butuh ikn","1938229017515352249","","Pendekar969","in","","0","1","0","https://x.com/undefined/status/1938229017515352249","2601851065",
"1937885521843564765","Thu Jun 26 13:23:31 +0000 2025","1","@Pendekar969 @aniesbaswedan IKN hasil kerja dari Hutang ( KHOK BANGGA yaa..‍️‍️) yg belum di bayar ke Kontraktor &amp; banyak Kontraktor pada SAMBAT Ke DPR agar HUTANG Pemerintah ( IKN ) segara diselesaikan..sampai sekarang sdh di bayar atau belum..‍️‍️ Beda dgn Hasil kerja tanpa Hutang..AMAZING ABAH.. https://t.co/OMdyCGRRkL","1938226620181189010","https://pbs.twimg.com/ext_tw_video_thumb/1938226577701265408/pu/img/NSRjEQozOdXf2cC8.jpg","Pendekar969","in","","0","0","0","https://x.com/undefined/status/1938226620181189010","1608132819292938245",
"1938117430636945499","Thu Jun 26 13:21:00 +0000 2025","0","@kyutabiezzz ke ikn","1938225987898249688","","kyutabiezzz","in","","0","1","0","https://x.com/undefined/status/1938225987898249688","1014052751754457090",
"1938189418466308429","Thu Jun 26 13:19:54 +0000 2025","0","@lemcn ke ikn","1938225712164704369","","lemcn","in","","0","0","0","https://x.com/undefined/status/1938225712164704369","1014052751754457090",
"1937837070384529563","Thu Jun 26 13:17:04 +0000 2025","0","@logikakalsehat @hurtlesshealer_ @BudiBukanIntel Kl alokasinya ga efisien kaya mbg dan ikn wajar aja ada kl ada yg malas bayar pajak","1938224996729688098","","KazooAche","in","","0","1","0","https://x.com/undefined/status/1938224996729688098","1660420784064720896",
"1937837070384529563","Thu Jun 26 13:15:23 +0000 2025","0","@logikakalsehat @hurtlesshealer_ @BudiBukanIntel Jd ikn mbg hambur2 apa engga? ","1938224573692125431","","logikakalsehat","in","","0","2","0","https://x.com/undefined/status/1938224573692125431","1660420784064720896",
"1938118759006523841","Thu Jun 26 13:14:47 +0000 2025","0","@PenjagalParpol_ @PngAdilnR4kyt @B4sm1Oligarki Berapa besar gratifikasinya buat Jokowi yang memiliki proyek IKN","1938224421938012277","","PenjagalParpol_","in","","0","0","0","https://x.com/undefined/status/1938224421938012277","1755942623444074496",
"1937885521843564765","Thu Jun 26 13:10:43 +0000 2025","0","@Pendekar969 @aniesbaswedan Bilang teman2 lu suruh Share IKN sebyk munkin biar Rakyat percaya IKN baik2 saja gunakan AI berbayar biar terlihat ril","1938223397756080620","","Pendekar969","in","","0","0","0","https://x.com/undefined/status/1938223397756080620","74839650",
"1938223191425749462","Thu Jun 26 13:09:53 +0000 2025","0","emang babi lah perencanaan IKN yg sekarang gak jelas statusnya udh resmi gantiin Jakarta sebagai ibukota atau belum itu https://t.co/2FsIwCR1Qn","1938223191425749462","https://pbs.twimg.com/tweet_video_thumb/GuXztyeagAAvXc0.jpg","","in","","0","0","0","https://x.com/undefined/status/1938223191425749462","2964699228",
"1938221723054444979","Thu Jun 26 13:04:03 +0000 2025","1","Kepala Kepolisian Daerah Kalimantan Timur beserta Staf dan Jajaran Mengucapkan Selamat Tahun Baru Islam1447 H #polri #poldakaltim #divhumas #ibukotanusantara #Kaltim #IKN #mahakam https://t.co/bx14UgsRkK","1938221723054444979","https://pbs.twimg.com/media/GuXyYnab0AA9LkS.jpg","","in","","0","0","0","https://x.com/undefined/status/1938221723054444979","226140504",
"1937837070384529563","Thu Jun 26 13:03:05 +0000 2025","0","@logikakalsehat @hurtlesshealer_ @BudiBukanIntel Itu bukannya opini penulis yg pakai bayangkan saja utk perkuat premisnya? Tadi bukan setuju mbg ikn tidak efisien?","1938221479260537178","","logikakalsehat","in","","0","2","0","https://x.com/undefined/status/1938221479260537178","1660420784064720896",
"1938219777786523867","Thu Jun 26 12:56:20 +0000 2025","0","Masing-masing ada jatahnya... Yang dagang ya dapat komisi impor daging dll dari dagang Yang internet dapat komisi dari link Yang tambang dapat dari komisi tambang Yang hutan apalagi tu IKN botak Apalagi ya... Yang penting kan semua atas nama legalitas yang abu abu ","1938219777786523867","","","in","","0","0","0","https://x.com/undefined/status/1938219777786523867","1527257110542594048",
"1938206907938050464","Thu Jun 26 12:44:35 +0000 2025","0","@Straylightss mau mengambil alih IKN kh kamu oomfie smpe masuk berita ","1938216822475788681","","Straylightss","in","","0","1","0","https://x.com/undefined/status/1938216822475788681","1606480306617270272",
"1938033938930479274","Thu Jun 26 12:37:51 +0000 2025","0","@DedynurPalakka IKN = IBU KOTA NGIBUL","1938215126836150418","","DedynurPalakka","in","","0","0","0","https://x.com/undefined/status/1938215126836150418","1744266215198281728",
